,date,type_objet,nombre_objets_perdus
3609,2020-06-05 00:00:00+00:00,Articles médicaux,2
3610,2020-06-05 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",133
3611,2020-06-05 00:00:00+00:00,"Bijoux, montres",5
3612,2020-06-05 00:00:00+00:00,"Clés, porte-clés, badge magnétique",26
3613,2020-06-05 00:00:00+00:00,Divers,15
3614,2020-06-05 00:00:00+00:00,Instruments de musique,1
3615,2020-06-05 00:00:00+00:00,"Livres, articles de papéterie",8
3616,2020-06-05 00:00:00+00:00,Optique,27
3617,2020-06-05 00:00:00+00:00,Parapluies,6
3618,2020-06-05 00:00:00+00:00,Pièces d'identités et papiers personnels,59
3619,2020-06-05 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",80
3620,2020-06-05 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",10
3621,2020-06-05 00:00:00+00:00,"Vêtements, chaussures",33
3622,2020-06-12 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",104
3623,2020-06-12 00:00:00+00:00,"Articles d'enfants, de puériculture",7
3624,2020-06-12 00:00:00+00:00,"Articles de sport, loisirs, camping",7
3625,2020-06-12 00:00:00+00:00,Articles médicaux,6
3626,2020-06-12 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",206
3627,2020-06-12 00:00:00+00:00,"Bijoux, montres",4
3628,2020-06-12 00:00:00+00:00,"Clés, porte-clés, badge magnétique",27
3629,2020-06-12 00:00:00+00:00,Divers,14
3630,2020-06-12 00:00:00+00:00,"Livres, articles de papéterie",6
3631,2020-06-12 00:00:00+00:00,Optique,33
3632,2020-06-12 00:00:00+00:00,Parapluies,8
3633,2020-06-12 00:00:00+00:00,Pièces d'identités et papiers personnels,46
3634,2020-06-12 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",92
3635,2020-06-12 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",23
3636,2020-06-12 00:00:00+00:00,"Vêtements, chaussures",82
3637,2020-06-19 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",132
3638,2020-06-19 00:00:00+00:00,"Articles d'enfants, de puériculture",8
3639,2020-06-19 00:00:00+00:00,"Articles de sport, loisirs, camping",10
3640,2020-06-19 00:00:00+00:00,Articles médicaux,4
3641,2020-06-19 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",243
3642,2020-06-19 00:00:00+00:00,"Bijoux, montres",7
3643,2020-06-19 00:00:00+00:00,"Clés, porte-clés, badge magnétique",38
3644,2020-06-19 00:00:00+00:00,Divers,13
3645,2020-06-19 00:00:00+00:00,Instruments de musique,2
3646,2020-06-19 00:00:00+00:00,"Livres, articles de papéterie",12
3647,2020-06-19 00:00:00+00:00,Optique,40
3648,2020-06-19 00:00:00+00:00,Parapluies,17
3649,2020-06-19 00:00:00+00:00,Pièces d'identités et papiers personnels,54
3650,2020-06-19 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",118
3651,2020-06-19 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",34
3652,2020-06-19 00:00:00+00:00,"Vêtements, chaussures",111
3653,2020-06-26 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",171
3654,2020-06-26 00:00:00+00:00,"Articles d'enfants, de puériculture",6
3655,2020-06-26 00:00:00+00:00,"Articles de sport, loisirs, camping",13
3656,2020-06-26 00:00:00+00:00,Articles médicaux,7
3657,2020-06-26 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",261
3658,2020-06-26 00:00:00+00:00,"Bijoux, montres",6
3659,2020-06-26 00:00:00+00:00,"Clés, porte-clés, badge magnétique",51
3660,2020-06-26 00:00:00+00:00,Divers,18
3661,2020-06-26 00:00:00+00:00,Instruments de musique,4
3662,2020-06-26 00:00:00+00:00,"Livres, articles de papéterie",14
3663,2020-06-26 00:00:00+00:00,Optique,68
3664,2020-06-26 00:00:00+00:00,Parapluies,3
3665,2020-06-26 00:00:00+00:00,Pièces d'identités et papiers personnels,68
3666,2020-06-26 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",124
3667,2020-06-26 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",20
3668,2020-06-26 00:00:00+00:00,"Vêtements, chaussures",145
3669,2020-07-03 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",153
3670,2020-07-03 00:00:00+00:00,"Articles d'enfants, de puériculture",14
3671,2020-07-03 00:00:00+00:00,"Articles de sport, loisirs, camping",17
3672,2020-07-03 00:00:00+00:00,Articles médicaux,9
3673,2020-07-03 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",304
3674,2020-07-03 00:00:00+00:00,"Bijoux, montres",11
3675,2020-07-03 00:00:00+00:00,"Clés, porte-clés, badge magnétique",45
3676,2020-07-03 00:00:00+00:00,Divers,21
3677,2020-07-03 00:00:00+00:00,Instruments de musique,4
3678,2020-07-03 00:00:00+00:00,"Livres, articles de papéterie",18
3679,2020-07-03 00:00:00+00:00,Optique,78
3680,2020-07-03 00:00:00+00:00,Parapluies,4
3681,2020-07-03 00:00:00+00:00,Pièces d'identités et papiers personnels,62
3682,2020-07-03 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",148
3683,2020-07-03 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",19
3684,2020-07-03 00:00:00+00:00,"Vêtements, chaussures",156
3685,2020-07-10 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",192
3686,2020-07-10 00:00:00+00:00,"Articles d'enfants, de puériculture",14
3687,2020-07-10 00:00:00+00:00,"Articles de sport, loisirs, camping",27
3688,2020-07-10 00:00:00+00:00,Articles médicaux,5
3689,2020-07-10 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",411
3690,2020-07-10 00:00:00+00:00,"Bijoux, montres",14
3691,2020-07-10 00:00:00+00:00,"Clés, porte-clés, badge magnétique",53
3692,2020-07-10 00:00:00+00:00,Divers,29
3693,2020-07-10 00:00:00+00:00,Instruments de musique,7
3694,2020-07-10 00:00:00+00:00,"Livres, articles de papéterie",22
3695,2020-07-10 00:00:00+00:00,Optique,57
3696,2020-07-10 00:00:00+00:00,Parapluies,2
3697,2020-07-10 00:00:00+00:00,Pièces d'identités et papiers personnels,94
3698,2020-07-10 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",177
3699,2020-07-10 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",31
3700,2020-07-10 00:00:00+00:00,"Vêtements, chaussures",180
3701,2020-07-17 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",186
3702,2020-07-17 00:00:00+00:00,"Articles d'enfants, de puériculture",14
3703,2020-07-17 00:00:00+00:00,"Articles de sport, loisirs, camping",34
3704,2020-07-17 00:00:00+00:00,Articles médicaux,3
3705,2020-07-17 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",400
3706,2020-07-17 00:00:00+00:00,"Bijoux, montres",13
3707,2020-07-17 00:00:00+00:00,"Clés, porte-clés, badge magnétique",37
3708,2020-07-17 00:00:00+00:00,Divers,40
3709,2020-07-17 00:00:00+00:00,Instruments de musique,5
3710,2020-07-17 00:00:00+00:00,"Livres, articles de papéterie",26
3711,2020-07-17 00:00:00+00:00,Optique,88
3712,2020-07-17 00:00:00+00:00,Parapluies,7
3713,2020-07-17 00:00:00+00:00,Pièces d'identités et papiers personnels,105
3714,2020-07-17 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",160
3715,2020-07-17 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",25
3716,2020-07-17 00:00:00+00:00,"Vêtements, chaussures",182
3717,2020-07-24 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",185
3718,2020-07-24 00:00:00+00:00,"Articles d'enfants, de puériculture",22
3719,2020-07-24 00:00:00+00:00,"Articles de sport, loisirs, camping",32
3720,2020-07-24 00:00:00+00:00,Articles médicaux,9
3721,2020-07-24 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",379
3722,2020-07-24 00:00:00+00:00,"Bijoux, montres",16
3723,2020-07-24 00:00:00+00:00,"Clés, porte-clés, badge magnétique",50
3724,2020-07-24 00:00:00+00:00,Divers,29
3725,2020-07-24 00:00:00+00:00,Instruments de musique,8
3726,2020-07-24 00:00:00+00:00,"Livres, articles de papéterie",28
3727,2020-07-24 00:00:00+00:00,Optique,79
3728,2020-07-24 00:00:00+00:00,Parapluies,5
3729,2020-07-24 00:00:00+00:00,Pièces d'identités et papiers personnels,85
3730,2020-07-24 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",165
3731,2020-07-24 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",23
3732,2020-07-24 00:00:00+00:00,"Vêtements, chaussures",215
3733,2020-07-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",200
3734,2020-07-31 00:00:00+00:00,"Articles d'enfants, de puériculture",22
3735,2020-07-31 00:00:00+00:00,"Articles de sport, loisirs, camping",47
3736,2020-07-31 00:00:00+00:00,Articles médicaux,5
3737,2020-07-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",382
3738,2020-07-31 00:00:00+00:00,"Bijoux, montres",13
3739,2020-07-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",54
3740,2020-07-31 00:00:00+00:00,Divers,22
3741,2020-07-31 00:00:00+00:00,Instruments de musique,7
3742,2020-07-31 00:00:00+00:00,"Livres, articles de papéterie",18
3743,2020-07-31 00:00:00+00:00,Optique,65
3744,2020-07-31 00:00:00+00:00,Pièces d'identités et papiers personnels,82
3745,2020-07-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",174
3746,2020-07-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",21
3747,2020-07-31 00:00:00+00:00,"Vêtements, chaussures",160
3748,2020-08-07 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",208
3749,2020-08-07 00:00:00+00:00,"Articles d'enfants, de puériculture",22
3750,2020-08-07 00:00:00+00:00,"Articles de sport, loisirs, camping",44
3751,2020-08-07 00:00:00+00:00,Articles médicaux,9
3752,2020-08-07 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",363
3753,2020-08-07 00:00:00+00:00,"Bijoux, montres",12
3754,2020-08-07 00:00:00+00:00,"Clés, porte-clés, badge magnétique",39
3755,2020-08-07 00:00:00+00:00,Divers,40
3756,2020-08-07 00:00:00+00:00,Instruments de musique,4
3757,2020-08-07 00:00:00+00:00,"Livres, articles de papéterie",19
3758,2020-08-07 00:00:00+00:00,Optique,73
3759,2020-08-07 00:00:00+00:00,Parapluies,3
3760,2020-08-07 00:00:00+00:00,Pièces d'identités et papiers personnels,91
3761,2020-08-07 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",173
3762,2020-08-07 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",22
3763,2020-08-07 00:00:00+00:00,"Vêtements, chaussures",155
3764,2020-08-14 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",172
3765,2020-08-14 00:00:00+00:00,"Articles d'enfants, de puériculture",18
3766,2020-08-14 00:00:00+00:00,"Articles de sport, loisirs, camping",27
3767,2020-08-14 00:00:00+00:00,Articles médicaux,6
3768,2020-08-14 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",377
3769,2020-08-14 00:00:00+00:00,"Bijoux, montres",10
3770,2020-08-14 00:00:00+00:00,"Clés, porte-clés, badge magnétique",32
3771,2020-08-14 00:00:00+00:00,Divers,25
3772,2020-08-14 00:00:00+00:00,Instruments de musique,3
3773,2020-08-14 00:00:00+00:00,"Livres, articles de papéterie",7
3774,2020-08-14 00:00:00+00:00,Optique,70
3775,2020-08-14 00:00:00+00:00,Parapluies,6
3776,2020-08-14 00:00:00+00:00,Pièces d'identités et papiers personnels,84
3777,2020-08-14 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",161
3778,2020-08-14 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",25
3779,2020-08-14 00:00:00+00:00,"Vêtements, chaussures",103
3780,2020-08-21 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",176
3781,2020-08-21 00:00:00+00:00,"Articles d'enfants, de puériculture",21
3782,2020-08-21 00:00:00+00:00,"Articles de sport, loisirs, camping",41
3783,2020-08-21 00:00:00+00:00,Articles médicaux,9
3784,2020-08-21 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",368
3785,2020-08-21 00:00:00+00:00,"Bijoux, montres",18
3786,2020-08-21 00:00:00+00:00,"Clés, porte-clés, badge magnétique",48
3787,2020-08-21 00:00:00+00:00,Divers,27
3788,2020-08-21 00:00:00+00:00,Instruments de musique,8
3789,2020-08-21 00:00:00+00:00,"Livres, articles de papéterie",18
3790,2020-08-21 00:00:00+00:00,Optique,78
3791,2020-08-21 00:00:00+00:00,Parapluies,10
3792,2020-08-21 00:00:00+00:00,Pièces d'identités et papiers personnels,94
3793,2020-08-21 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",177
3794,2020-08-21 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",37
3795,2020-08-21 00:00:00+00:00,"Vêtements, chaussures",144
3796,2020-08-28 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",198
3797,2020-08-28 00:00:00+00:00,"Articles d'enfants, de puériculture",18
3798,2020-08-28 00:00:00+00:00,"Articles de sport, loisirs, camping",40
3799,2020-08-28 00:00:00+00:00,Articles médicaux,8
3800,2020-08-28 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",445
3801,2020-08-28 00:00:00+00:00,"Bijoux, montres",14
3802,2020-08-28 00:00:00+00:00,"Clés, porte-clés, badge magnétique",52
3803,2020-08-28 00:00:00+00:00,Divers,23
3804,2020-08-28 00:00:00+00:00,Instruments de musique,5
3805,2020-08-28 00:00:00+00:00,"Livres, articles de papéterie",17
3806,2020-08-28 00:00:00+00:00,Optique,86
3807,2020-08-28 00:00:00+00:00,Parapluies,2
3808,2020-08-28 00:00:00+00:00,Pièces d'identités et papiers personnels,92
3809,2020-08-28 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",172
3810,2020-08-28 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",33
3811,2020-08-28 00:00:00+00:00,"Vêtements, chaussures",162
3812,2020-09-04 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",208
3813,2020-09-04 00:00:00+00:00,"Articles d'enfants, de puériculture",9
3814,2020-09-04 00:00:00+00:00,"Articles de sport, loisirs, camping",28
3815,2020-09-04 00:00:00+00:00,Articles médicaux,5
3816,2020-09-04 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",390
3817,2020-09-04 00:00:00+00:00,"Bijoux, montres",15
3818,2020-09-04 00:00:00+00:00,"Clés, porte-clés, badge magnétique",54
3819,2020-09-04 00:00:00+00:00,Divers,16
3820,2020-09-04 00:00:00+00:00,Instruments de musique,5
3821,2020-09-04 00:00:00+00:00,"Livres, articles de papéterie",24
3822,2020-09-04 00:00:00+00:00,Optique,75
3823,2020-09-04 00:00:00+00:00,Parapluies,5
3824,2020-09-04 00:00:00+00:00,Pièces d'identités et papiers personnels,90
3825,2020-09-04 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",166
3826,2020-09-04 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",32
3827,2020-09-04 00:00:00+00:00,"Vêtements, chaussures",150
3828,2020-09-11 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",179
3829,2020-09-11 00:00:00+00:00,"Articles d'enfants, de puériculture",6
3830,2020-09-11 00:00:00+00:00,"Articles de sport, loisirs, camping",17
3831,2020-09-11 00:00:00+00:00,Articles médicaux,3
3832,2020-09-11 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",375
3833,2020-09-11 00:00:00+00:00,"Bijoux, montres",9
3834,2020-09-11 00:00:00+00:00,"Clés, porte-clés, badge magnétique",61
3835,2020-09-11 00:00:00+00:00,Divers,29
3836,2020-09-11 00:00:00+00:00,Instruments de musique,3
3837,2020-09-11 00:00:00+00:00,"Livres, articles de papéterie",27
3838,2020-09-11 00:00:00+00:00,Optique,64
3839,2020-09-11 00:00:00+00:00,Pièces d'identités et papiers personnels,98
3840,2020-09-11 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",187
3841,2020-09-11 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",33
3842,2020-09-11 00:00:00+00:00,"Vêtements, chaussures",203
3843,2020-09-18 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",190
3844,2020-09-18 00:00:00+00:00,"Articles d'enfants, de puériculture",4
3845,2020-09-18 00:00:00+00:00,"Articles de sport, loisirs, camping",14
3846,2020-09-18 00:00:00+00:00,Articles médicaux,5
3847,2020-09-18 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",327
3848,2020-09-18 00:00:00+00:00,"Bijoux, montres",8
3849,2020-09-18 00:00:00+00:00,"Clés, porte-clés, badge magnétique",74
3850,2020-09-18 00:00:00+00:00,Divers,36
3851,2020-09-18 00:00:00+00:00,Instruments de musique,2
3852,2020-09-18 00:00:00+00:00,"Livres, articles de papéterie",17
3853,2020-09-18 00:00:00+00:00,Optique,72
3854,2020-09-18 00:00:00+00:00,Pièces d'identités et papiers personnels,84
3855,2020-09-18 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",176
3856,2020-09-18 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",44
3857,2020-09-18 00:00:00+00:00,"Vêtements, chaussures",155
3858,2020-09-25 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",165
3859,2020-09-25 00:00:00+00:00,"Articles d'enfants, de puériculture",8
3860,2020-09-25 00:00:00+00:00,"Articles de sport, loisirs, camping",13
3861,2020-09-25 00:00:00+00:00,Articles médicaux,6
3862,2020-09-25 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",355
3863,2020-09-25 00:00:00+00:00,"Bijoux, montres",11
3864,2020-09-25 00:00:00+00:00,"Clés, porte-clés, badge magnétique",49
3865,2020-09-25 00:00:00+00:00,Divers,23
3866,2020-09-25 00:00:00+00:00,Instruments de musique,2
3867,2020-09-25 00:00:00+00:00,"Livres, articles de papéterie",15
3868,2020-09-25 00:00:00+00:00,Optique,79
3869,2020-09-25 00:00:00+00:00,Parapluies,8
3870,2020-09-25 00:00:00+00:00,Pièces d'identités et papiers personnels,83
3871,2020-09-25 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",156
3872,2020-09-25 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",33
3873,2020-09-25 00:00:00+00:00,"Vêtements, chaussures",155
3874,2020-10-02 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",190
3875,2020-10-02 00:00:00+00:00,"Articles d'enfants, de puériculture",6
3876,2020-10-02 00:00:00+00:00,"Articles de sport, loisirs, camping",13
3877,2020-10-02 00:00:00+00:00,Articles médicaux,8
3878,2020-10-02 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",356
3879,2020-10-02 00:00:00+00:00,"Bijoux, montres",10
3880,2020-10-02 00:00:00+00:00,"Clés, porte-clés, badge magnétique",61
3881,2020-10-02 00:00:00+00:00,Divers,20
3882,2020-10-02 00:00:00+00:00,Instruments de musique,8
3883,2020-10-02 00:00:00+00:00,"Livres, articles de papéterie",19
3884,2020-10-02 00:00:00+00:00,Optique,41
3885,2020-10-02 00:00:00+00:00,Parapluies,28
3886,2020-10-02 00:00:00+00:00,Pièces d'identités et papiers personnels,110
3887,2020-10-02 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",161
3888,2020-10-02 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",32
3889,2020-10-02 00:00:00+00:00,"Vêtements, chaussures",122
3890,2020-10-09 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",170
3891,2020-10-09 00:00:00+00:00,"Articles d'enfants, de puériculture",7
3892,2020-10-09 00:00:00+00:00,"Articles de sport, loisirs, camping",7
3893,2020-10-09 00:00:00+00:00,Articles médicaux,5
3894,2020-10-09 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",394
3895,2020-10-09 00:00:00+00:00,"Bijoux, montres",16
3896,2020-10-09 00:00:00+00:00,"Clés, porte-clés, badge magnétique",39
3897,2020-10-09 00:00:00+00:00,Divers,16
3898,2020-10-09 00:00:00+00:00,Instruments de musique,3
3899,2020-10-09 00:00:00+00:00,"Livres, articles de papéterie",8
3900,2020-10-09 00:00:00+00:00,Optique,54
3901,2020-10-09 00:00:00+00:00,Parapluies,29
3902,2020-10-09 00:00:00+00:00,Pièces d'identités et papiers personnels,70
3903,2020-10-09 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",142
3904,2020-10-09 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",21
3905,2020-10-09 00:00:00+00:00,"Vêtements, chaussures",142
3906,2020-10-16 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",195
3907,2020-10-16 00:00:00+00:00,"Articles d'enfants, de puériculture",10
3908,2020-10-16 00:00:00+00:00,"Articles de sport, loisirs, camping",9
3909,2020-10-16 00:00:00+00:00,Articles médicaux,6
3910,2020-10-16 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",432
3911,2020-10-16 00:00:00+00:00,"Bijoux, montres",4
3912,2020-10-16 00:00:00+00:00,"Clés, porte-clés, badge magnétique",55
3913,2020-10-16 00:00:00+00:00,Divers,35
3914,2020-10-16 00:00:00+00:00,Instruments de musique,3
3915,2020-10-16 00:00:00+00:00,"Livres, articles de papéterie",17
3916,2020-10-16 00:00:00+00:00,Optique,59
3917,2020-10-16 00:00:00+00:00,Parapluies,16
3918,2020-10-16 00:00:00+00:00,Pièces d'identités et papiers personnels,85
3919,2020-10-16 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",145
3920,2020-10-16 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",16
3921,2020-10-16 00:00:00+00:00,"Vêtements, chaussures",99
3922,2020-10-23 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",209
3923,2020-10-23 00:00:00+00:00,"Articles d'enfants, de puériculture",17
3924,2020-10-23 00:00:00+00:00,"Articles de sport, loisirs, camping",19
3925,2020-10-23 00:00:00+00:00,Articles médicaux,5
3926,2020-10-23 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",404
3927,2020-10-23 00:00:00+00:00,"Bijoux, montres",7
3928,2020-10-23 00:00:00+00:00,"Clés, porte-clés, badge magnétique",44
3929,2020-10-23 00:00:00+00:00,Divers,24
3930,2020-10-23 00:00:00+00:00,Instruments de musique,2
3931,2020-10-23 00:00:00+00:00,"Livres, articles de papéterie",20
3932,2020-10-23 00:00:00+00:00,Optique,62
3933,2020-10-23 00:00:00+00:00,Parapluies,10
3934,2020-10-23 00:00:00+00:00,Pièces d'identités et papiers personnels,94
3935,2020-10-23 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",144
3936,2020-10-23 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",32
3937,2020-10-23 00:00:00+00:00,"Vêtements, chaussures",112
3938,2020-10-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",166
3939,2020-10-30 00:00:00+00:00,"Articles d'enfants, de puériculture",19
3940,2020-10-30 00:00:00+00:00,"Articles de sport, loisirs, camping",13
3941,2020-10-30 00:00:00+00:00,Articles médicaux,6
3942,2020-10-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",424
3943,2020-10-30 00:00:00+00:00,"Bijoux, montres",6
3944,2020-10-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",44
3945,2020-10-30 00:00:00+00:00,Divers,27
3946,2020-10-30 00:00:00+00:00,Instruments de musique,7
3947,2020-10-30 00:00:00+00:00,"Livres, articles de papéterie",17
3948,2020-10-30 00:00:00+00:00,Optique,47
3949,2020-10-30 00:00:00+00:00,Parapluies,8
3950,2020-10-30 00:00:00+00:00,Pièces d'identités et papiers personnels,65
3951,2020-10-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",135
3952,2020-10-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",27
3953,2020-10-30 00:00:00+00:00,"Vêtements, chaussures",106
3954,2020-11-06 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",126
3955,2020-11-06 00:00:00+00:00,"Articles d'enfants, de puériculture",5
3956,2020-11-06 00:00:00+00:00,"Articles de sport, loisirs, camping",6
3957,2020-11-06 00:00:00+00:00,Articles médicaux,2
3958,2020-11-06 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",244
3959,2020-11-06 00:00:00+00:00,"Bijoux, montres",2
3960,2020-11-06 00:00:00+00:00,"Clés, porte-clés, badge magnétique",37
3961,2020-11-06 00:00:00+00:00,Divers,13
3962,2020-11-06 00:00:00+00:00,Instruments de musique,3
3963,2020-11-06 00:00:00+00:00,"Livres, articles de papéterie",6
3964,2020-11-06 00:00:00+00:00,Optique,38
3965,2020-11-06 00:00:00+00:00,Parapluies,5
3966,2020-11-06 00:00:00+00:00,Pièces d'identités et papiers personnels,77
3967,2020-11-06 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",106
3968,2020-11-06 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",22
3969,2020-11-06 00:00:00+00:00,"Vêtements, chaussures",60
3970,2020-11-13 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",54
3971,2020-11-13 00:00:00+00:00,"Articles d'enfants, de puériculture",5
3972,2020-11-13 00:00:00+00:00,"Articles de sport, loisirs, camping",2
3973,2020-11-13 00:00:00+00:00,Articles médicaux,2
3974,2020-11-13 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",137
3975,2020-11-13 00:00:00+00:00,"Bijoux, montres",2
3976,2020-11-13 00:00:00+00:00,"Clés, porte-clés, badge magnétique",17
3977,2020-11-13 00:00:00+00:00,Divers,11
3978,2020-11-13 00:00:00+00:00,Instruments de musique,3
3979,2020-11-13 00:00:00+00:00,"Livres, articles de papéterie",4
3980,2020-11-13 00:00:00+00:00,Optique,14
3981,2020-11-13 00:00:00+00:00,Parapluies,2
3982,2020-11-13 00:00:00+00:00,Pièces d'identités et papiers personnels,35
3983,2020-11-13 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",43
3984,2020-11-13 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",11
3985,2020-11-13 00:00:00+00:00,"Vêtements, chaussures",22
3986,2020-11-20 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",80
3987,2020-11-20 00:00:00+00:00,"Articles d'enfants, de puériculture",2
3988,2020-11-20 00:00:00+00:00,"Articles de sport, loisirs, camping",3
3989,2020-11-20 00:00:00+00:00,Articles médicaux,3
3990,2020-11-20 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",166
3991,2020-11-20 00:00:00+00:00,"Bijoux, montres",1
3992,2020-11-20 00:00:00+00:00,"Clés, porte-clés, badge magnétique",21
3993,2020-11-20 00:00:00+00:00,Divers,12
3994,2020-11-20 00:00:00+00:00,Instruments de musique,3
3995,2020-11-20 00:00:00+00:00,"Livres, articles de papéterie",7
3996,2020-11-20 00:00:00+00:00,Optique,21
3997,2020-11-20 00:00:00+00:00,Parapluies,2
3998,2020-11-20 00:00:00+00:00,Pièces d'identités et papiers personnels,55
3999,2020-11-20 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",74
4000,2020-11-20 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",22
4001,2020-11-20 00:00:00+00:00,"Vêtements, chaussures",22
