,date,code_departement,type_objet,nombre d'objets perdus par type,nombre_voyageurs
1419,2017,34,"Clés, porte-clés, badge magnétique",71,13337689
1420,2017,34,Divers,35,13337689
1421,2017,34,Instruments de musique,6,13337689
1422,2017,34,"Livres, articles de papéterie",58,13337689
1423,2017,34,Optique,140,13337689
1424,2017,34,Parapluies,6,13337689
1425,2017,34,Pièces d'identités et papiers personnels,189,13337689
1426,2017,34,"Porte-monnaie / portefeuille, argent, titres",268,13337689
1427,2017,34,"Vélos, trottinettes, accessoires 2 roues",22,13337689
1428,2017,34,"Vêtements, chaussures",512,13337689
1429,2017,35,"Appareils électroniques, informatiques, appareils photo",446,16876095
1430,2017,35,"Articles d'enfants, de puériculture",70,16876095
1431,2017,35,"Articles de sport, loisirs, camping",70,16876095
1432,2017,35,Articles médicaux,21,16876095
1433,2017,35,"Bagagerie: sacs, valises, cartables",861,16876095
1434,2017,35,"Bijoux, montres",39,16876095
1435,2017,35,"Clés, porte-clés, badge magnétique",117,16876095
1436,2017,35,Divers,48,16876095
1437,2017,35,Instruments de musique,8,16876095
1438,2017,35,"Livres, articles de papéterie",142,16876095
1439,2017,35,Optique,224,16876095
1440,2017,35,Parapluies,95,16876095
1441,2017,35,Pièces d'identités et papiers personnels,147,16876095
1442,2017,35,"Porte-monnaie / portefeuille, argent, titres",314,16876095
1443,2017,35,"Vélos, trottinettes, accessoires 2 roues",49,16876095
1444,2017,35,"Vêtements, chaussures",958,16876095
1445,2017,36,"Appareils électroniques, informatiques, appareils photo",10,1188923
1446,2017,36,"Bagagerie: sacs, valises, cartables",20,1188923
1447,2017,36,"Clés, porte-clés, badge magnétique",1,1188923
1448,2017,36,Divers,1,1188923
1449,2017,36,"Livres, articles de papéterie",1,1188923
1450,2017,36,Optique,7,1188923
1451,2017,36,Pièces d'identités et papiers personnels,6,1188923
1452,2017,36,"Porte-monnaie / portefeuille, argent, titres",6,1188923
1453,2017,36,"Vêtements, chaussures",6,1188923
1454,2017,37,"Appareils électroniques, informatiques, appareils photo",212,11107658
1455,2017,37,"Articles d'enfants, de puériculture",18,11107658
1456,2017,37,"Articles de sport, loisirs, camping",15,11107658
1457,2017,37,Articles médicaux,8,11107658
1458,2017,37,"Bagagerie: sacs, valises, cartables",474,11107658
1459,2017,37,"Bijoux, montres",30,11107658
1460,2017,37,"Clés, porte-clés, badge magnétique",104,11107658
1461,2017,37,Divers,58,11107658
1462,2017,37,Instruments de musique,4,11107658
1463,2017,37,"Livres, articles de papéterie",16,11107658
1464,2017,37,Optique,136,11107658
1465,2017,37,Parapluies,20,11107658
1466,2017,37,Pièces d'identités et papiers personnels,27,11107658
1467,2017,37,"Porte-monnaie / portefeuille, argent, titres",163,11107658
1468,2017,37,"Vélos, trottinettes, accessoires 2 roues",44,11107658
1469,2017,37,"Vêtements, chaussures",274,11107658
1470,2017,38,"Appareils électroniques, informatiques, appareils photo",272,21988257
1471,2017,38,"Articles d'enfants, de puériculture",2,21988257
1472,2017,38,"Articles de sport, loisirs, camping",11,21988257
1473,2017,38,Articles médicaux,2,21988257
1474,2017,38,"Bagagerie: sacs, valises, cartables",348,21988257
1475,2017,38,"Bijoux, montres",1,21988257
1476,2017,38,"Clés, porte-clés, badge magnétique",2,21988257
1477,2017,38,Divers,10,21988257
1478,2017,38,Instruments de musique,7,21988257
1479,2017,38,Optique,3,21988257
1480,2017,38,Pièces d'identités et papiers personnels,5,21988257
1481,2017,38,"Porte-monnaie / portefeuille, argent, titres",117,21988257
1482,2017,38,"Vélos, trottinettes, accessoires 2 roues",14,21988257
1483,2017,38,"Vêtements, chaussures",57,21988257
1484,2017,40,"Appareils électroniques, informatiques, appareils photo",26,1888945
1485,2017,40,"Articles d'enfants, de puériculture",2,1888945
1486,2017,40,"Articles de sport, loisirs, camping",1,1888945
1487,2017,40,Articles médicaux,1,1888945
1488,2017,40,"Bagagerie: sacs, valises, cartables",47,1888945
1489,2017,40,"Clés, porte-clés, badge magnétique",7,1888945
1490,2017,40,Divers,7,1888945
1491,2017,40,Instruments de musique,1,1888945
1492,2017,40,"Livres, articles de papéterie",3,1888945
1493,2017,40,Optique,4,1888945
1494,2017,40,Pièces d'identités et papiers personnels,14,1888945
1495,2017,40,"Porte-monnaie / portefeuille, argent, titres",24,1888945
1496,2017,40,"Vélos, trottinettes, accessoires 2 roues",2,1888945
1497,2017,40,"Vêtements, chaussures",38,1888945
1498,2017,41,"Appareils électroniques, informatiques, appareils photo",21,3538194
1499,2017,41,"Bagagerie: sacs, valises, cartables",27,3538194
1500,2017,41,"Clés, porte-clés, badge magnétique",2,3538194
1501,2017,41,Optique,2,3538194
1502,2017,41,Parapluies,1,3538194
1503,2017,41,Pièces d'identités et papiers personnels,3,3538194
1504,2017,41,"Porte-monnaie / portefeuille, argent, titres",14,3538194
1505,2017,41,"Vélos, trottinettes, accessoires 2 roues",1,3538194
1506,2017,41,"Vêtements, chaussures",6,3538194
1507,2017,42,"Appareils électroniques, informatiques, appareils photo",88,7757067
1508,2017,42,"Articles d'enfants, de puériculture",5,7757067
1509,2017,42,"Articles de sport, loisirs, camping",3,7757067
1510,2017,42,Articles médicaux,6,7757067
1511,2017,42,"Bagagerie: sacs, valises, cartables",186,7757067
1512,2017,42,"Bijoux, montres",2,7757067
1513,2017,42,"Clés, porte-clés, badge magnétique",57,7757067
1514,2017,42,Divers,10,7757067
1515,2017,42,Instruments de musique,2,7757067
1516,2017,42,"Livres, articles de papéterie",3,7757067
1517,2017,42,Optique,49,7757067
1518,2017,42,Parapluies,2,7757067
1519,2017,42,Pièces d'identités et papiers personnels,34,7757067
1520,2017,42,"Porte-monnaie / portefeuille, argent, titres",67,7757067
1521,2017,42,"Vélos, trottinettes, accessoires 2 roues",12,7757067
1522,2017,42,"Vêtements, chaussures",70,7757067
1523,2017,44,"Appareils électroniques, informatiques, appareils photo",542,19089288
1524,2017,44,"Articles d'enfants, de puériculture",52,19089288
1525,2017,44,"Articles de sport, loisirs, camping",70,19089288
1526,2017,44,Articles médicaux,16,19089288
1527,2017,44,"Bagagerie: sacs, valises, cartables",1232,19089288
1528,2017,44,"Bijoux, montres",22,19089288
1529,2017,44,"Clés, porte-clés, badge magnétique",139,19089288
1530,2017,44,Divers,27,19089288
1531,2017,44,Instruments de musique,13,19089288
1532,2017,44,"Livres, articles de papéterie",98,19089288
1533,2017,44,Optique,268,19089288
1534,2017,44,Parapluies,64,19089288
1535,2017,44,Pièces d'identités et papiers personnels,134,19089288
1536,2017,44,"Porte-monnaie / portefeuille, argent, titres",272,19089288
1537,2017,44,"Vélos, trottinettes, accessoires 2 roues",79,19089288
1538,2017,44,"Vêtements, chaussures",732,19089288
1539,2017,45,"Appareils électroniques, informatiques, appareils photo",119,8851484
1540,2017,45,"Articles d'enfants, de puériculture",12,8851484
1541,2017,45,"Articles de sport, loisirs, camping",16,8851484
1542,2017,45,Articles médicaux,7,8851484
1543,2017,45,"Bagagerie: sacs, valises, cartables",261,8851484
1544,2017,45,"Bijoux, montres",23,8851484
1545,2017,45,"Clés, porte-clés, badge magnétique",79,8851484
1546,2017,45,Divers,27,8851484
1547,2017,45,Instruments de musique,1,8851484
1548,2017,45,"Livres, articles de papéterie",65,8851484
1549,2017,45,Optique,97,8851484
1550,2017,45,Parapluies,30,8851484
1551,2017,45,Pièces d'identités et papiers personnels,209,8851484
1552,2017,45,"Porte-monnaie / portefeuille, argent, titres",88,8851484
1553,2017,45,"Vélos, trottinettes, accessoires 2 roues",23,8851484
1554,2017,45,"Vêtements, chaussures",228,8851484
1555,2017,47,"Appareils électroniques, informatiques, appareils photo",50,2007886
1556,2017,47,"Articles d'enfants, de puériculture",1,2007886
1557,2017,47,"Articles de sport, loisirs, camping",2,2007886
1558,2017,47,Articles médicaux,2,2007886
1559,2017,47,"Bagagerie: sacs, valises, cartables",87,2007886
1560,2017,47,"Bijoux, montres",2,2007886
1561,2017,47,"Clés, porte-clés, badge magnétique",16,2007886
1562,2017,47,Divers,4,2007886
1563,2017,47,Instruments de musique,1,2007886
1564,2017,47,"Livres, articles de papéterie",3,2007886
1565,2017,47,Optique,7,2007886
1566,2017,47,Parapluies,3,2007886
1567,2017,47,Pièces d'identités et papiers personnels,46,2007886
1568,2017,47,"Porte-monnaie / portefeuille, argent, titres",44,2007886
1569,2017,47,"Vélos, trottinettes, accessoires 2 roues",5,2007886
1570,2017,47,"Vêtements, chaussures",36,2007886
1571,2017,49,"Appareils électroniques, informatiques, appareils photo",98,8143988
1572,2017,49,"Articles d'enfants, de puériculture",19,8143988
1573,2017,49,"Articles de sport, loisirs, camping",10,8143988
1574,2017,49,Articles médicaux,15,8143988
1575,2017,49,"Bagagerie: sacs, valises, cartables",171,8143988
1576,2017,49,"Bijoux, montres",11,8143988
1577,2017,49,"Clés, porte-clés, badge magnétique",42,8143988
1578,2017,49,Divers,33,8143988
1579,2017,49,Instruments de musique,3,8143988
1580,2017,49,"Livres, articles de papéterie",26,8143988
1581,2017,49,Optique,56,8143988
1582,2017,49,Parapluies,31,8143988
1583,2017,49,Pièces d'identités et papiers personnels,121,8143988
1584,2017,49,"Porte-monnaie / portefeuille, argent, titres",97,8143988
1585,2017,49,"Vélos, trottinettes, accessoires 2 roues",19,8143988
1586,2017,49,"Vêtements, chaussures",158,8143988
1587,2017,50,"Appareils électroniques, informatiques, appareils photo",133,1746457
1588,2017,50,"Articles d'enfants, de puériculture",14,1746457
1589,2017,50,"Articles de sport, loisirs, camping",5,1746457
1590,2017,50,Articles médicaux,3,1746457
1591,2017,50,"Bagagerie: sacs, valises, cartables",137,1746457
1592,2017,50,"Bijoux, montres",4,1746457
1593,2017,50,"Clés, porte-clés, badge magnétique",27,1746457
1594,2017,50,Divers,29,1746457
1595,2017,50,Instruments de musique,4,1746457
1596,2017,50,"Livres, articles de papéterie",50,1746457
1597,2017,50,Optique,96,1746457
1598,2017,50,Parapluies,9,1746457
1599,2017,50,Pièces d'identités et papiers personnels,57,1746457
1600,2017,50,"Porte-monnaie / portefeuille, argent, titres",47,1746457
1601,2017,50,"Vélos, trottinettes, accessoires 2 roues",17,1746457
1602,2017,50,"Vêtements, chaussures",161,1746457
1603,2017,51,"Appareils électroniques, informatiques, appareils photo",66,7934919
1604,2017,51,"Articles d'enfants, de puériculture",1,7934919
1605,2017,51,"Bagagerie: sacs, valises, cartables",32,7934919
1606,2017,51,"Bijoux, montres",5,7934919
1607,2017,51,"Clés, porte-clés, badge magnétique",6,7934919
1608,2017,51,Instruments de musique,1,7934919
1609,2017,51,"Livres, articles de papéterie",2,7934919
1610,2017,51,Optique,1,7934919
1611,2017,51,Pièces d'identités et papiers personnels,8,7934919
1612,2017,51,"Porte-monnaie / portefeuille, argent, titres",48,7934919
1613,2017,51,"Vélos, trottinettes, accessoires 2 roues",6,7934919
1614,2017,51,"Vêtements, chaussures",5,7934919
1615,2017,53,"Appareils électroniques, informatiques, appareils photo",6,1745385
1616,2017,53,"Bagagerie: sacs, valises, cartables",7,1745385
1617,2017,53,"Clés, porte-clés, badge magnétique",1,1745385
1618,2017,53,Divers,1,1745385
1619,2017,53,Optique,6,1745385
1620,2017,53,Pièces d'identités et papiers personnels,2,1745385
1621,2017,53,"Porte-monnaie / portefeuille, argent, titres",3,1745385
1622,2017,53,"Vélos, trottinettes, accessoires 2 roues",2,1745385
1623,2017,54,"Appareils électroniques, informatiques, appareils photo",126,13005008
1624,2017,54,"Articles d'enfants, de puériculture",24,13005008
1625,2017,54,"Articles de sport, loisirs, camping",10,13005008
1626,2017,54,Articles médicaux,2,13005008
1627,2017,54,"Bagagerie: sacs, valises, cartables",202,13005008
1628,2017,54,"Bijoux, montres",6,13005008
1629,2017,54,"Clés, porte-clés, badge magnétique",45,13005008
1630,2017,54,Divers,4,13005008
1631,2017,54,Instruments de musique,4,13005008
1632,2017,54,"Livres, articles de papéterie",15,13005008
1633,2017,54,Optique,70,13005008
1634,2017,54,Parapluies,12,13005008
1635,2017,54,Pièces d'identités et papiers personnels,61,13005008
1636,2017,54,"Porte-monnaie / portefeuille, argent, titres",111,13005008
1637,2017,54,"Vélos, trottinettes, accessoires 2 roues",12,13005008
1638,2017,54,"Vêtements, chaussures",175,13005008
1639,2017,56,"Appareils électroniques, informatiques, appareils photo",46,3962470
1640,2017,56,"Articles d'enfants, de puériculture",11,3962470
1641,2017,56,"Articles de sport, loisirs, camping",13,3962470
1642,2017,56,Articles médicaux,2,3962470
1643,2017,56,"Bagagerie: sacs, valises, cartables",77,3962470
1644,2017,56,"Bijoux, montres",5,3962470
1645,2017,56,"Clés, porte-clés, badge magnétique",5,3962470
1646,2017,56,Divers,5,3962470
1647,2017,56,Instruments de musique,1,3962470
1648,2017,56,"Livres, articles de papéterie",8,3962470
1649,2017,56,Optique,16,3962470
1650,2017,56,Pièces d'identités et papiers personnels,4,3962470
1651,2017,56,"Porte-monnaie / portefeuille, argent, titres",16,3962470
1652,2017,56,"Vélos, trottinettes, accessoires 2 roues",2,3962470
1653,2017,56,"Vêtements, chaussures",70,3962470
1654,2017,57,"Appareils électroniques, informatiques, appareils photo",109,16616018
1655,2017,57,"Articles d'enfants, de puériculture",7,16616018
1656,2017,57,"Articles de sport, loisirs, camping",8,16616018
1657,2017,57,Articles médicaux,3,16616018
1658,2017,57,"Bagagerie: sacs, valises, cartables",269,16616018
1659,2017,57,"Bijoux, montres",3,16616018
1660,2017,57,"Clés, porte-clés, badge magnétique",52,16616018
1661,2017,57,Divers,10,16616018
1662,2017,57,Instruments de musique,4,16616018
1663,2017,57,"Livres, articles de papéterie",7,16616018
1664,2017,57,Optique,45,16616018
1665,2017,57,Parapluies,12,16616018
1666,2017,57,Pièces d'identités et papiers personnels,14,16616018
1667,2017,57,"Porte-monnaie / portefeuille, argent, titres",69,16616018
1668,2017,57,"Vélos, trottinettes, accessoires 2 roues",17,16616018
1669,2017,57,"Vêtements, chaussures",77,16616018
1670,2017,58,"Appareils électroniques, informatiques, appareils photo",42,1574832
1671,2017,58,"Articles d'enfants, de puériculture",2,1574832
1672,2017,58,"Articles de sport, loisirs, camping",3,1574832
1673,2017,58,Articles médicaux,2,1574832
1674,2017,58,"Bagagerie: sacs, valises, cartables",80,1574832
1675,2017,58,"Clés, porte-clés, badge magnétique",9,1574832
1676,2017,58,Divers,7,1574832
1677,2017,58,Instruments de musique,1,1574832
1678,2017,58,"Livres, articles de papéterie",8,1574832
1679,2017,58,Optique,21,1574832
1680,2017,58,Parapluies,3,1574832
1681,2017,58,Pièces d'identités et papiers personnels,3,1574832
1682,2017,58,"Porte-monnaie / portefeuille, argent, titres",21,1574832
1683,2017,58,"Vélos, trottinettes, accessoires 2 roues",7,1574832
1684,2017,58,"Vêtements, chaussures",38,1574832
1685,2017,59,"Appareils électroniques, informatiques, appareils photo",831,50906747
1686,2017,59,"Articles d'enfants, de puériculture",106,50906747
1687,2017,59,"Articles de sport, loisirs, camping",42,50906747
1688,2017,59,Articles médicaux,24,50906747
1689,2017,59,"Bagagerie: sacs, valises, cartables",1484,50906747
1690,2017,59,"Bijoux, montres",54,50906747
1691,2017,59,"Clés, porte-clés, badge magnétique",198,50906747
1692,2017,59,Divers,98,50906747
1693,2017,59,Instruments de musique,7,50906747
1694,2017,59,"Livres, articles de papéterie",145,50906747
1695,2017,59,Optique,289,50906747
1696,2017,59,Parapluies,101,50906747
1697,2017,59,Pièces d'identités et papiers personnels,929,50906747
1698,2017,59,"Porte-monnaie / portefeuille, argent, titres",724,50906747
1699,2017,59,"Vélos, trottinettes, accessoires 2 roues",53,50906747
1700,2017,59,"Vêtements, chaussures",788,50906747
1701,2017,60,"Appareils électroniques, informatiques, appareils photo",84,24314245
1702,2017,60,"Articles de sport, loisirs, camping",2,24314245
1703,2017,60,Articles médicaux,3,24314245
1704,2017,60,"Bagagerie: sacs, valises, cartables",131,24314245
1705,2017,60,"Bijoux, montres",4,24314245
1706,2017,60,"Clés, porte-clés, badge magnétique",11,24314245
1707,2017,60,Divers,7,24314245
1708,2017,60,Instruments de musique,2,24314245
1709,2017,60,"Livres, articles de papéterie",3,24314245
1710,2017,60,Optique,9,24314245
1711,2017,60,Parapluies,1,24314245
1712,2017,60,Pièces d'identités et papiers personnels,17,24314245
1713,2017,60,"Porte-monnaie / portefeuille, argent, titres",53,24314245
1714,2017,60,"Vélos, trottinettes, accessoires 2 roues",5,24314245
1715,2017,60,"Vêtements, chaussures",24,24314245
1716,2017,61,"Appareils électroniques, informatiques, appareils photo",11,1217686
1717,2017,61,"Articles d'enfants, de puériculture",1,1217686
1718,2017,61,"Bagagerie: sacs, valises, cartables",10,1217686
1719,2017,61,"Livres, articles de papéterie",5,1217686
1720,2017,61,Parapluies,1,1217686
1721,2017,61,"Porte-monnaie / portefeuille, argent, titres",2,1217686
1722,2017,61,"Vélos, trottinettes, accessoires 2 roues",2,1217686
1723,2017,61,"Vêtements, chaussures",7,1217686
1724,2017,62,"Appareils électroniques, informatiques, appareils photo",160,17151902
1725,2017,62,"Articles d'enfants, de puériculture",2,17151902
1726,2017,62,"Articles de sport, loisirs, camping",2,17151902
1727,2017,62,Articles médicaux,4,17151902
1728,2017,62,"Bagagerie: sacs, valises, cartables",161,17151902
1729,2017,62,"Bijoux, montres",4,17151902
1730,2017,62,"Clés, porte-clés, badge magnétique",10,17151902
1731,2017,62,Divers,8,17151902
1732,2017,62,Instruments de musique,2,17151902
1733,2017,62,"Livres, articles de papéterie",1,17151902
1734,2017,62,Optique,36,17151902
1735,2017,62,Parapluies,1,17151902
1736,2017,62,Pièces d'identités et papiers personnels,19,17151902
1737,2017,62,"Porte-monnaie / portefeuille, argent, titres",85,17151902
1738,2017,62,"Vélos, trottinettes, accessoires 2 roues",19,17151902
1739,2017,62,"Vêtements, chaussures",41,17151902
1740,2017,63,"Appareils électroniques, informatiques, appareils photo",122,6764096
1741,2017,63,"Articles d'enfants, de puériculture",4,6764096
1742,2017,63,"Articles de sport, loisirs, camping",10,6764096
1743,2017,63,Articles médicaux,3,6764096
1744,2017,63,"Bagagerie: sacs, valises, cartables",203,6764096
1745,2017,63,"Bijoux, montres",5,6764096
1746,2017,63,"Clés, porte-clés, badge magnétique",27,6764096
1747,2017,63,Divers,13,6764096
1748,2017,63,Instruments de musique,2,6764096
1749,2017,63,"Livres, articles de papéterie",17,6764096
1750,2017,63,Optique,68,6764096
1751,2017,63,Parapluies,15,6764096
1752,2017,63,Pièces d'identités et papiers personnels,41,6764096
1753,2017,63,"Porte-monnaie / portefeuille, argent, titres",68,6764096
1754,2017,63,"Vélos, trottinettes, accessoires 2 roues",22,6764096
1755,2017,63,"Vêtements, chaussures",118,6764096
1756,2017,64,"Appareils électroniques, informatiques, appareils photo",152,3485041
1757,2017,64,"Articles d'enfants, de puériculture",16,3485041
1758,2017,64,"Articles de sport, loisirs, camping",29,3485041
1759,2017,64,Articles médicaux,10,3485041
1760,2017,64,"Bagagerie: sacs, valises, cartables",294,3485041
1761,2017,64,"Bijoux, montres",20,3485041
1762,2017,64,"Clés, porte-clés, badge magnétique",37,3485041
1763,2017,64,Divers,26,3485041
1764,2017,64,Instruments de musique,11,3485041
1765,2017,64,"Livres, articles de papéterie",35,3485041
1766,2017,64,Optique,94,3485041
1767,2017,64,Parapluies,10,3485041
1768,2017,64,Pièces d'identités et papiers personnels,72,3485041
1769,2017,64,"Porte-monnaie / portefeuille, argent, titres",94,3485041
1770,2017,64,"Vélos, trottinettes, accessoires 2 roues",6,3485041
1771,2017,64,"Vêtements, chaussures",299,3485041
1772,2017,65,"Appareils électroniques, informatiques, appareils photo",43,1063198
1773,2017,65,"Articles d'enfants, de puériculture",5,1063198
1774,2017,65,"Articles de sport, loisirs, camping",13,1063198
1775,2017,65,Articles médicaux,2,1063198
1776,2017,65,"Bagagerie: sacs, valises, cartables",105,1063198
1777,2017,65,"Bijoux, montres",3,1063198
1778,2017,65,"Clés, porte-clés, badge magnétique",12,1063198
1779,2017,65,Divers,6,1063198
1780,2017,65,Instruments de musique,2,1063198
1781,2017,65,"Livres, articles de papéterie",11,1063198
1782,2017,65,Optique,27,1063198
1783,2017,65,Parapluies,3,1063198
1784,2017,65,Pièces d'identités et papiers personnels,2,1063198
1785,2017,65,"Porte-monnaie / portefeuille, argent, titres",20,1063198
1786,2017,65,"Vélos, trottinettes, accessoires 2 roues",6,1063198
1787,2017,65,"Vêtements, chaussures",125,1063198
1788,2017,66,"Appareils électroniques, informatiques, appareils photo",134,2564377
1789,2017,66,"Articles d'enfants, de puériculture",8,2564377
1790,2017,66,"Articles de sport, loisirs, camping",9,2564377
1791,2017,66,Articles médicaux,3,2564377
1792,2017,66,"Bagagerie: sacs, valises, cartables",342,2564377
1793,2017,66,"Bijoux, montres",5,2564377
1794,2017,66,"Clés, porte-clés, badge magnétique",5,2564377
1795,2017,66,Divers,6,2564377
1796,2017,66,Instruments de musique,2,2564377
1797,2017,66,"Livres, articles de papéterie",6,2564377
1798,2017,66,Optique,11,2564377
1799,2017,66,Pièces d'identités et papiers personnels,12,2564377
1800,2017,66,"Porte-monnaie / portefeuille, argent, titres",64,2564377
1801,2017,66,"Vélos, trottinettes, accessoires 2 roues",5,2564377
1802,2017,66,"Vêtements, chaussures",76,2564377
1803,2017,67,"Appareils électroniques, informatiques, appareils photo",644,37626185
1804,2017,67,"Articles d'enfants, de puériculture",44,37626185
1805,2017,67,"Articles de sport, loisirs, camping",47,37626185
1806,2017,67,Articles médicaux,23,37626185
1807,2017,67,"Bagagerie: sacs, valises, cartables",1319,37626185
1808,2017,67,"Bijoux, montres",50,37626185
1809,2017,67,"Clés, porte-clés, badge magnétique",247,37626185
1810,2017,67,Divers,158,37626185
1811,2017,67,Instruments de musique,9,37626185
1812,2017,67,"Livres, articles de papéterie",141,37626185
1813,2017,67,Optique,233,37626185
1814,2017,67,Parapluies,89,37626185
1815,2017,67,Pièces d'identités et papiers personnels,399,37626185
1816,2017,67,"Porte-monnaie / portefeuille, argent, titres",603,37626185
1817,2017,67,"Vélos, trottinettes, accessoires 2 roues",129,37626185
1818,2017,67,"Vêtements, chaussures",737,37626185
1819,2017,68,"Appareils électroniques, informatiques, appareils photo",258,14748417
1820,2017,68,"Articles d'enfants, de puériculture",26,14748417
1821,2017,68,"Articles de sport, loisirs, camping",21,14748417
1822,2017,68,Articles médicaux,8,14748417
1823,2017,68,"Bagagerie: sacs, valises, cartables",659,14748417
1824,2017,68,"Bijoux, montres",17,14748417
1825,2017,68,"Clés, porte-clés, badge magnétique",111,14748417
1826,2017,68,Divers,69,14748417
1827,2017,68,Instruments de musique,4,14748417
1828,2017,68,"Livres, articles de papéterie",77,14748417
1829,2017,68,Optique,92,14748417
1830,2017,68,Parapluies,56,14748417
1831,2017,68,Pièces d'identités et papiers personnels,137,14748417
1832,2017,68,"Porte-monnaie / portefeuille, argent, titres",171,14748417
1833,2017,68,"Vélos, trottinettes, accessoires 2 roues",58,14748417
1834,2017,68,"Vêtements, chaussures",369,14748417
1835,2017,69,"Appareils électroniques, informatiques, appareils photo",616,56743564
1836,2017,69,"Articles d'enfants, de puériculture",43,56743564
1837,2017,69,"Articles de sport, loisirs, camping",62,56743564
1838,2017,69,Articles médicaux,11,56743564
1839,2017,69,"Bagagerie: sacs, valises, cartables",1612,56743564
1840,2017,69,"Bijoux, montres",45,56743564
1841,2017,69,"Clés, porte-clés, badge magnétique",308,56743564
1842,2017,69,Divers,43,56743564
1843,2017,69,Instruments de musique,14,56743564
1844,2017,69,"Livres, articles de papéterie",113,56743564
1845,2017,69,Optique,323,56743564
1846,2017,69,Parapluies,24,56743564
1847,2017,69,Pièces d'identités et papiers personnels,403,56743564
1848,2017,69,"Porte-monnaie / portefeuille, argent, titres",779,56743564
1849,2017,69,"Vélos, trottinettes, accessoires 2 roues",62,56743564
1850,2017,69,"Vêtements, chaussures",452,56743564
1851,2017,71,"Appareils électroniques, informatiques, appareils photo",14,5300776
1852,2017,71,Articles médicaux,2,5300776
1853,2017,71,"Bagagerie: sacs, valises, cartables",13,5300776
1854,2017,71,"Bijoux, montres",1,5300776
1855,2017,71,Optique,3,5300776
1856,2017,71,"Porte-monnaie / portefeuille, argent, titres",7,5300776
1857,2017,71,"Vélos, trottinettes, accessoires 2 roues",1,5300776
1858,2017,71,"Vêtements, chaussures",3,5300776
1859,2017,72,"Appareils électroniques, informatiques, appareils photo",116,7456852
1860,2017,72,"Articles d'enfants, de puériculture",11,7456852
1861,2017,72,"Articles de sport, loisirs, camping",15,7456852
1862,2017,72,Articles médicaux,6,7456852
1863,2017,72,"Bagagerie: sacs, valises, cartables",229,7456852
1864,2017,72,"Bijoux, montres",12,7456852
1865,2017,72,"Clés, porte-clés, badge magnétique",46,7456852
1866,2017,72,Divers,26,7456852
1867,2017,72,Instruments de musique,1,7456852
1868,2017,72,"Livres, articles de papéterie",49,7456852
1869,2017,72,Optique,64,7456852
1870,2017,72,Parapluies,30,7456852
1871,2017,72,Pièces d'identités et papiers personnels,203,7456852
1872,2017,72,"Porte-monnaie / portefeuille, argent, titres",126,7456852
1873,2017,72,"Vélos, trottinettes, accessoires 2 roues",15,7456852
1874,2017,72,"Vêtements, chaussures",181,7456852
1875,2017,73,"Appareils électroniques, informatiques, appareils photo",119,8079859
1876,2017,73,"Articles d'enfants, de puériculture",14,8079859
1877,2017,73,"Articles de sport, loisirs, camping",34,8079859
1878,2017,73,Articles médicaux,5,8079859
1879,2017,73,"Bagagerie: sacs, valises, cartables",277,8079859
1880,2017,73,"Bijoux, montres",12,8079859
1881,2017,73,"Clés, porte-clés, badge magnétique",40,8079859
1882,2017,73,Divers,22,8079859
1883,2017,73,Instruments de musique,1,8079859
1884,2017,73,"Livres, articles de papéterie",12,8079859
1885,2017,73,Optique,46,8079859
1886,2017,73,Parapluies,13,8079859
1887,2017,73,Pièces d'identités et papiers personnels,10,8079859
1888,2017,73,"Porte-monnaie / portefeuille, argent, titres",95,8079859
1889,2017,73,"Vélos, trottinettes, accessoires 2 roues",17,8079859
1890,2017,73,"Vêtements, chaussures",100,8079859
1891,2017,74,"Appareils électroniques, informatiques, appareils photo",100,7329473
1892,2017,74,"Articles d'enfants, de puériculture",5,7329473
1893,2017,74,"Articles de sport, loisirs, camping",8,7329473
1894,2017,74,Articles médicaux,3,7329473
1895,2017,74,"Bagagerie: sacs, valises, cartables",225,7329473
1896,2017,74,"Clés, porte-clés, badge magnétique",10,7329473
1897,2017,74,Divers,14,7329473
1898,2017,74,Instruments de musique,5,7329473
1899,2017,74,"Livres, articles de papéterie",4,7329473
1900,2017,74,Optique,5,7329473
1901,2017,74,Pièces d'identités et papiers personnels,11,7329473
1902,2017,74,"Porte-monnaie / portefeuille, argent, titres",68,7329473
1903,2017,74,"Vélos, trottinettes, accessoires 2 roues",8,7329473
1904,2017,74,"Vêtements, chaussures",39,7329473
1905,2017,75,"Appareils électroniques, informatiques, appareils photo",2623,574338271
1906,2017,75,"Articles d'enfants, de puériculture",184,574338271
1907,2017,75,"Articles de sport, loisirs, camping",180,574338271
1908,2017,75,Articles médicaux,174,574338271
1909,2017,75,"Bagagerie: sacs, valises, cartables",5913,574338271
1910,2017,75,"Bijoux, montres",195,574338271
1911,2017,75,"Clés, porte-clés, badge magnétique",1254,574338271
1912,2017,75,Divers,241,574338271
1913,2017,75,Instruments de musique,42,574338271
1914,2017,75,"Livres, articles de papéterie",762,574338271
1915,2017,75,Optique,1184,574338271
1916,2017,75,Parapluies,212,574338271
1917,2017,75,Pièces d'identités et papiers personnels,2250,574338271
1918,2017,75,"Porte-monnaie / portefeuille, argent, titres",3080,574338271
1919,2017,75,"Vélos, trottinettes, accessoires 2 roues",149,574338271
1920,2017,75,"Vêtements, chaussures",1830,574338271
1921,2017,76,"Appareils électroniques, informatiques, appareils photo",181,12119132
